mutrate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_mutrate
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000021311236837,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",1.0,5.0,0.0,2.0,6.0,0.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,4.0,10.0,3.0,8.0,8.0,5.0,8.0,4.0,6.0,2.0,7.0,5.0,9.0,8.0,14.0,7.0,7.0,9.0,4.0,3.0,4.0,11.0,1.0,10.0,6.0,1.0,4.0,6.0,2.0,2.0,8.0,2.0,6.0,7.0,5.0,10.0,8.0,2.0,6.0,6.0,12.0,7.0,9.0,2.0,8.0,9.0,3.0,4.0,1.0,11.0,1.0,9.0,11.0,10.0,11.0,3.0,10.0,1.0,8.0,1.0,13.0,9.0,5.0,4.0,7.0,8.0,7.0,7.0,1.0,1.0,10.0,1.0,9.0,9.0,8.0,11.0,11.0,5.0,1.0,9.0,8.0,8.0,5.0,3.0,7.0,9.0,7.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000020900755971,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",10.0,8.0,9.0,6.0,2.0,13.0,6.0,5.0,8.0,12.0,9.0,6.0,11.0,7.0,7.0,9.0,9.0,4.0,8.0,10.0,2.0,5.0,2.0,1.0,11.0,1.0,9.0,9.0,13.0,3.0,10.0,11.0,6.0,4.0,12.0,6.0,11.0,10.0,11.0,10.0,4.0,8.0,10.0,13.0,1.0,9.0,3.0,0.0,9.0,2.0,3.0,7.0,8.0,1.0,5.0,3.0,1.0,10.0,3.0,9.0,9.0,10.0,5.0,5.0,4.0,8.0,9.0,3.0,7.0,3.0,4.0,6.0,10.0,10.0,6.0,2.0,5.0,10.0,8.0,7.0,9.0,0.0,1.0,9.0,7.0,9.0,4.0,8.0,8.0,7.0,2.0,7.0,6.0,8.0,11.0,9.0,8.0,0.0,10.0,10.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000021143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999997135403703",5.0,6.0,7.0,3.0,11.0,0.0,1.0,0.0,3.0,9.0,1.0,1.0,8.0,7.0,3.0,9.0,5.0,4.0,0.0,9.0,11.0,2.0,13.0,7.0,7.0,9.0,10.0,10.0,7.0,10.0,2.0,3.0,4.0,6.0,8.0,4.0,0.0,6.0,7.0,11.0,8.0,9.0,7.0,7.0,4.0,4.0,1.0,1.0,11.0,7.0,5.0,1.0,3.0,9.0,12.0,5.0,9.0,8.0,11.0,7.0,9.0,10.0,1.0,6.0,4.0,5.0,2.0,10.0,9.0,9.0,10.0,7.0,7.0,9.0,8.0,6.0,9.0,3.0,7.0,9.0,1.0,10.0,9.0,0.0,4.0,10.0,3.0,6.0,7.0,0.0,1.0,7.0,4.0,1.0,8.0,9.0,9.0,4.0,7.0,7.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000020572874033,0.12000019812874849,0.12000019910430333,0.11999997135403703",1.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,6.0,0.0,8.0,8.0,6.0,10.0,11.0,6.0,5.0,8.0,10.0,2.0,11.0,2.0,9.0,4.0,2.0,9.0,7.0,10.0,8.0,10.0,5.0,9.0,9.0,4.0,10.0,10.0,8.0,10.0,4.0,11.0,6.0,10.0,8.0,8.0,13.0,10.0,4.0,3.0,6.0,0.0,8.0,6.0,4.0,0.0,2.0,8.0,3.0,9.0,8.0,11.0,9.0,7.0,11.0,7.0,10.0,3.0,8.0,12.0,8.0,8.0,3.0,7.0,6.0,6.0,9.0,11.0,2.0,9.0,6.0,5.0,7.0,5.0,4.0,9.0,8.0,5.0,3.0,4.0,3.0,12.0,6.0,9.0,6.0,9.0,1.0,7.0,5.0,10.0,10.0,9.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000020812874848,0.12000019910430333,0.11999997135403703",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,8.0,1.0,9.0,11.0,5.0,11.0,2.0,9.0,9.0,6.0,7.0,4.0,10.0,6.0,5.0,8.0,9.0,6.0,9.0,9.0,6.0,1.0,10.0,11.0,10.0,10.0,4.0,7.0,3.0,4.0,5.0,8.0,5.0,1.0,7.0,8.0,10.0,8.0,6.0,10.0,8.0,3.0,4.0,16.0,7.0,6.0,1.0,5.0,6.0,1.0,9.0,8.0,7.0,2.0,5.0,7.0,9.0,9.0,10.0,10.0,11.0,7.0,10.0,5.0,6.0,1.0,7.0,4.0,9.0,3.0,8.0,9.0,8.0,9.0,9.0,10.0,6.0,7.0,13.0,10.0,5.0,8.0,10.0,2.0,6.0,2.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000020910430333,0.11999997135403703",7.0,1.0,4.0,8.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,9.0,9.0,9.0,8.0,6.0,13.0,8.0,6.0,13.0,1.0,8.0,8.0,5.0,10.0,8.0,2.0,7.0,7.0,6.0,8.0,5.0,7.0,5.0,10.0,1.0,13.0,7.0,5.0,7.0,5.0,2.0,10.0,4.0,9.0,9.0,7.0,7.0,10.0,0.0,1.0,8.0,6.0,6.0,3.0,8.0,11.0,8.0,12.0,8.0,8.0,9.0,10.0,9.0,11.0,12.0,9.0,10.0,6.0,7.0,7.0,11.0,5.0,9.0,2.0,10.0,5.0,6.0,8.0,1.0,5.0,8.0,5.0,5.0,8.0,3.0,11.0,6.0,2.0,3.0,8.0,10.0,1.0,6.0,5.0,10.0,4.0,9.0,3.0,8.0,0.12000017854833703
"0.12000020682866455,0.12000020546361391,0.12000019531874609,0.12000020311236838,0.12000019900755972,0.12000020143658843,0.12000019572874034,0.12000019812874849,0.12000019910430333,0.11999998135403703",4.0,2.0,12.0,2.0,9.0,7.0,0.0,11.0,4.0,10.0,10.0,9.0,4.0,12.0,11.0,10.0,3.0,8.0,10.0,9.0,3.0,11.0,1.0,7.0,4.0,7.0,9.0,8.0,8.0,0.0,2.0,6.0,7.0,0.0,9.0,6.0,1.0,5.0,3.0,5.0,10.0,5.0,7.0,12.0,9.0,8.0,8.0,7.0,7.0,3.0,1.0,10.0,9.0,9.0,6.0,3.0,15.0,8.0,5.0,1.0,10.0,7.0,0.0,6.0,8.0,4.0,4.0,9.0,6.0,8.0,8.0,1.0,7.0,3.0,8.0,10.0,3.0,8.0,2.0,1.0,5.0,6.0,5.0,12.0,8.0,1.0,6.0,3.0,5.0,1.0,6.0,8.0,1.0,10.0,4.0,5.0,6.0,8.0,5.0,1.0,0.12000017854833704
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",5.0,3.0,7.0,0.0,0.0,8.0,0.0,5.0,0.0,8.0,8.0,9.0,2.0,4.0,7.0,6.0,8.0,9.0,7.0,1.0,9.0,2.0,2.0,7.0,7.0,8.0,2.0,8.0,0.0,8.0,9.0,3.0,6.0,1.0,10.0,3.0,6.0,3.0,5.0,9.0,8.0,9.0,11.0,8.0,10.0,5.0,6.0,8.0,4.0,1.0,5.0,7.0,7.0,4.0,8.0,8.0,10.0,4.0,12.0,7.0,2.0,4.0,3.0,0.0,10.0,4.0,2.0,8.0,6.0,7.0,1.0,12.0,0.0,11.0,5.0,1.0,9.0,6.0,1.0,11.0,6.0,5.0,8.0,12.0,5.0,7.0,4.0,2.0,4.0,14.0,6.0,8.0,1.0,1.0,10.0,8.0,5.0,2.0,1.0,7.0,0.12000015011749783
"0.12000021923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,10.0,11.0,3.0,9.0,8.0,11.0,6.0,2.0,2.0,7.0,4.0,6.0,7.0,6.0,7.0,4.0,11.0,1.0,9.0,6.0,7.0,8.0,2.0,12.0,8.0,7.0,8.0,11.0,7.0,4.0,7.0,2.0,6.0,1.0,9.0,8.0,6.0,9.0,7.0,0.0,2.0,9.0,5.0,1.0,8.0,9.0,2.0,5.0,9.0,8.0,12.0,3.0,6.0,8.0,6.0,6.0,4.0,7.0,9.0,8.0,10.0,9.0,2.0,1.0,7.0,7.0,9.0,6.0,9.0,9.0,1.0,2.0,13.0,8.0,4.0,10.0,7.0,10.0,7.0,5.0,1.0,4.0,13.0,1.0,6.0,1.0,10.0,4.0,7.0,0.12000015111749784
"0.12000020923087187,0.12000021129060295,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",12.0,8.0,8.0,7.0,12.0,8.0,15.0,8.0,1.0,10.0,8.0,9.0,7.0,6.0,5.0,10.0,7.0,5.0,10.0,7.0,5.0,7.0,6.0,10.0,1.0,7.0,3.0,8.0,8.0,1.0,5.0,8.0,6.0,4.0,7.0,7.0,9.0,8.0,7.0,11.0,4.0,11.0,3.0,10.0,8.0,6.0,4.0,4.0,5.0,3.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,1.0,7.0,1.0,7.0,5.0,5.0,8.0,9.0,4.0,9.0,6.0,4.0,2.0,2.0,6.0,9.0,1.0,7.0,6.0,5.0,9.0,6.0,9.0,7.0,6.0,9.0,8.0,8.0,13.0,12.0,5.0,10.0,6.0,12.0,14.0,6.0,0.12000015111749784
"0.12000020923087187,0.12000020129060296,0.12000015044810429,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,5.0,4.0,9.0,2.0,11.0,11.0,3.0,2.0,5.0,6.0,2.0,4.0,6.0,5.0,7.0,6.0,6.0,10.0,6.0,1.0,10.0,9.0,11.0,7.0,8.0,4.0,11.0,5.0,4.0,5.0,1.0,9.0,8.0,10.0,0.0,3.0,12.0,9.0,10.0,10.0,7.0,7.0,9.0,8.0,10.0,5.0,7.0,5.0,1.0,2.0,1.0,7.0,8.0,4.0,4.0,2.0,7.0,11.0,5.0,6.0,6.0,9.0,6.0,8.0,6.0,1.0,10.0,9.0,5.0,2.0,1.0,13.0,2.0,9.0,14.0,13.0,5.0,9.0,2.0,1.0,11.0,9.0,11.0,8.0,11.0,1.0,9.0,3.0,0.12000015111749784
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000019421834841,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",10.0,11.0,10.0,6.0,0.0,0.0,11.0,0.0,2.0,5.0,1.0,4.0,3.0,11.0,7.0,1.0,0.0,1.0,3.0,7.0,10.0,3.0,11.0,6.0,10.0,7.0,8.0,2.0,7.0,1.0,10.0,11.0,11.0,6.0,9.0,10.0,11.0,5.0,7.0,8.0,8.0,5.0,9.0,3.0,7.0,7.0,4.0,11.0,11.0,7.0,8.0,7.0,2.0,2.0,11.0,8.0,9.0,7.0,4.0,6.0,10.0,0.0,7.0,10.0,4.0,1.0,10.0,4.0,1.0,9.0,1.0,9.0,6.0,8.0,1.0,2.0,10.0,10.0,1.0,0.0,5.0,13.0,3.0,13.0,1.0,11.0,9.0,4.0,9.0,1.0,10.0,8.0,6.0,1.0,2.0,5.0,7.0,1.0,2.0,8.0,0.12000015111749784
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.12000017287494079,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",1.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,11.0,7.0,0.0,6.0,5.0,9.0,4.0,2.0,7.0,9.0,1.0,10.0,7.0,10.0,10.0,11.0,6.0,7.0,7.0,5.0,8.0,10.0,6.0,1.0,12.0,12.0,5.0,9.0,2.0,0.0,10.0,5.0,9.0,7.0,6.0,8.0,5.0,9.0,9.0,1.0,6.0,6.0,1.0,7.0,8.0,9.0,9.0,9.0,2.0,10.0,9.0,8.0,9.0,1.0,8.0,8.0,8.0,7.0,4.0,7.0,6.0,9.0,11.0,6.0,1.0,3.0,7.0,3.0,5.0,8.0,3.0,8.0,2.0,9.0,10.0,8.0,6.0,9.0,5.0,12.0,10.0,10.0,2.0,1.0,11.0,1.0,6.0,1.0,2.0,6.0,8.0,8.0,0.12000015111749784
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000018452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999996764182966",11.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,10.0,0.0,0.0,6.0,8.0,10.0,10.0,8.0,1.0,7.0,8.0,5.0,3.0,9.0,3.0,9.0,8.0,10.0,7.0,6.0,5.0,9.0,7.0,2.0,1.0,4.0,5.0,9.0,3.0,7.0,6.0,6.0,7.0,5.0,3.0,8.0,5.0,4.0,9.0,5.0,1.0,9.0,5.0,2.0,5.0,4.0,9.0,11.0,12.0,10.0,5.0,0.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,3.0,11.0,10.0,2.0,6.0,8.0,7.0,5.0,3.0,4.0,9.0,6.0,7.0,4.0,7.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,9.0,10.0,1.0,10.0,6.0,6.0,6.0,7.0,9.0,0.12000015111749782
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000015217747517,0.12000015671427501,0.12000016204986984,0.11999996764182966",2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,8.0,10.0,11.0,7.0,12.0,1.0,5.0,8.0,5.0,2.0,0.0,0.0,5.0,8.0,8.0,10.0,6.0,10.0,2.0,3.0,7.0,9.0,7.0,5.0,9.0,7.0,9.0,0.0,10.0,4.0,11.0,2.0,7.0,10.0,7.0,1.0,1.0,2.0,8.0,6.0,9.0,12.0,10.0,9.0,3.0,8.0,11.0,7.0,7.0,7.0,5.0,7.0,10.0,6.0,10.0,8.0,9.0,2.0,9.0,8.0,11.0,12.0,7.0,10.0,5.0,5.0,8.0,0.0,8.0,8.0,7.0,9.0,8.0,8.0,0.0,7.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,8.0,7.0,10.0,9.0,7.0,1.0,0.12000015111749782
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.120000166714275,0.12000016204986984,0.11999996764182966",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,11.0,2.0,12.0,12.0,5.0,7.0,6.0,1.0,0.0,5.0,9.0,9.0,6.0,8.0,10.0,10.0,10.0,4.0,3.0,6.0,9.0,1.0,3.0,6.0,6.0,1.0,10.0,8.0,2.0,7.0,10.0,9.0,8.0,2.0,7.0,5.0,11.0,4.0,8.0,1.0,4.0,7.0,8.0,1.0,6.0,3.0,7.0,10.0,9.0,7.0,2.0,3.0,10.0,11.0,10.0,7.0,0.0,1.0,4.0,8.0,9.0,5.0,8.0,5.0,10.0,7.0,7.0,8.0,4.0,7.0,9.0,11.0,5.0,2.0,7.0,8.0,8.0,3.0,5.0,8.0,9.0,10.0,8.0,9.0,5.0,3.0,0.12000015111749782
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000017204986983,0.11999996764182966",6.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,6.0,0.0,6.0,6.0,9.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,8.0,12.0,11.0,9.0,8.0,5.0,10.0,8.0,6.0,1.0,10.0,1.0,14.0,3.0,8.0,9.0,10.0,8.0,1.0,3.0,2.0,8.0,5.0,1.0,8.0,7.0,7.0,8.0,9.0,1.0,1.0,7.0,10.0,4.0,8.0,6.0,6.0,3.0,4.0,6.0,8.0,9.0,9.0,5.0,8.0,8.0,7.0,9.0,5.0,9.0,9.0,10.0,4.0,1.0,7.0,10.0,8.0,8.0,5.0,4.0,6.0,2.0,6.0,2.0,9.0,10.0,9.0,4.0,7.0,11.0,7.0,11.0,7.0,8.0,7.0,3.0,9.0,9.0,2.0,0.12000015111749782
"0.12000020923087187,0.12000020129060296,0.1200001404481043,0.12000018421834842,0.1200001628749408,0.12000017452866024,0.12000014217747518,0.12000015671427501,0.12000016204986984,0.11999997764182965",5.0,0.0,6.0,0.0,8.0,6.0,11.0,0.0,0.0,1.0,0.0,12.0,6.0,0.0,9.0,10.0,9.0,12.0,3.0,1.0,1.0,7.0,3.0,1.0,3.0,6.0,5.0,4.0,1.0,4.0,9.0,8.0,1.0,9.0,7.0,7.0,9.0,4.0,4.0,0.0,9.0,9.0,4.0,6.0,1.0,8.0,9.0,6.0,7.0,9.0,2.0,11.0,7.0,12.0,9.0,8.0,6.0,7.0,13.0,12.0,8.0,10.0,7.0,6.0,7.0,4.0,2.0,7.0,6.0,7.0,6.0,2.0,7.0,8.0,11.0,7.0,7.0,8.0,5.0,9.0,6.0,6.0,8.0,12.0,10.0,10.0,9.0,10.0,10.0,10.0,2.0,9.0,0.0,2.0,6.0,1.0,2.0,3.0,4.0,1.0,0.12000015111749782
"0.12000020778970061,0.12000020379414353,0.12000017336699179,0.12000019555355604,0.12000018455220897,0.12000019067170198,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",4.0,8.0,5.0,10.0,1.0,8.0,3.0,0.0,0.0,9.0,6.0,2.0,8.0,3.0,9.0,8.0,8.0,10.0,3.0,6.0,10.0,12.0,1.0,6.0,8.0,3.0,11.0,8.0,8.0,11.0,9.0,9.0,1.0,2.0,3.0,9.0,1.0,7.0,1.0,0.0,12.0,1.0,5.0,7.0,0.0,1.0,7.0,6.0,7.0,8.0,9.0,5.0,10.0,1.0,7.0,4.0,8.0,10.0,3.0,10.0,6.0,13.0,8.0,6.0,11.0,10.0,7.0,8.0,6.0,1.0,8.0,10.0,1.0,11.0,9.0,7.0,8.0,2.0,9.0,10.0,5.0,11.0,8.0,7.0,9.0,10.0,6.0,6.0,3.0,8.0,7.0,0.0,5.0,9.0,5.0,12.0,6.0,3.0,8.0,6.0,0.12000016657425283
"0.1200002177897006,0.12000020379414353,0.12000017336699179,0.12000019555355604,0.12000018455220897,0.12000019067170198,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",7.0,7.0,2.0,11.0,9.0,9.0,5.0,6.0,11.0,0.0,9.0,3.0,5.0,5.0,1.0,8.0,12.0,7.0,5.0,5.0,8.0,5.0,2.0,1.0,9.0,7.0,6.0,7.0,9.0,5.0,7.0,5.0,1.0,1.0,9.0,14.0,3.0,8.0,6.0,5.0,9.0,1.0,6.0,8.0,7.0,7.0,10.0,1.0,7.0,6.0,7.0,3.0,6.0,8.0,10.0,9.0,9.0,0.0,7.0,10.0,1.0,8.0,5.0,3.0,9.0,2.0,12.0,9.0,4.0,8.0,8.0,7.0,3.0,7.0,10.0,11.0,4.0,2.0,9.0,1.0,9.0,8.0,3.0,5.0,7.0,3.0,10.0,4.0,2.0,0.0,10.0,5.0,11.0,2.0,12.0,8.0,10.0,10.0,7.0,8.0,0.12000016757425283
"0.12000020778970061,0.12000021379414352,0.12000017336699179,0.12000019555355604,0.12000018455220897,0.12000019067170198,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,8.0,7.0,12.0,12.0,6.0,8.0,9.0,9.0,9.0,8.0,10.0,11.0,6.0,8.0,5.0,3.0,1.0,7.0,9.0,13.0,8.0,0.0,4.0,9.0,7.0,8.0,4.0,7.0,2.0,9.0,6.0,2.0,0.0,12.0,5.0,7.0,0.0,7.0,9.0,8.0,9.0,8.0,11.0,4.0,4.0,6.0,11.0,5.0,1.0,4.0,9.0,9.0,3.0,9.0,3.0,13.0,7.0,3.0,7.0,5.0,6.0,4.0,3.0,2.0,10.0,5.0,1.0,8.0,8.0,6.0,5.0,8.0,9.0,7.0,1.0,10.0,1.0,4.0,6.0,1.0,9.0,9.0,6.0,6.0,11.0,6.0,8.0,8.0,5.0,0.12000016757425283
"0.12000020778970061,0.12000020379414353,0.12000018336699178,0.12000019555355604,0.12000018455220897,0.12000019067170198,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",9.0,1.0,3.0,0.0,8.0,9.0,0.0,0.0,8.0,9.0,6.0,7.0,2.0,12.0,10.0,12.0,6.0,9.0,7.0,4.0,9.0,14.0,2.0,11.0,14.0,5.0,7.0,11.0,0.0,10.0,11.0,8.0,8.0,3.0,7.0,9.0,9.0,8.0,10.0,6.0,3.0,2.0,6.0,9.0,10.0,2.0,6.0,7.0,7.0,1.0,6.0,5.0,9.0,5.0,1.0,6.0,6.0,0.0,4.0,7.0,8.0,6.0,2.0,3.0,8.0,4.0,8.0,9.0,1.0,7.0,7.0,1.0,12.0,8.0,10.0,14.0,5.0,6.0,7.0,10.0,5.0,7.0,10.0,7.0,9.0,14.0,7.0,1.0,1.0,10.0,8.0,4.0,4.0,10.0,2.0,1.0,7.0,3.0,9.0,3.0,0.12000016757425283
"0.12000020778970061,0.12000020379414353,0.12000017336699179,0.12000020555355603,0.12000018455220897,0.12000019067170198,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",7.0,6.0,2.0,5.0,1.0,0.0,7.0,11.0,0.0,0.0,9.0,10.0,1.0,7.0,7.0,2.0,10.0,3.0,1.0,1.0,8.0,2.0,8.0,7.0,6.0,10.0,10.0,1.0,9.0,11.0,0.0,10.0,9.0,8.0,1.0,3.0,6.0,7.0,12.0,3.0,10.0,8.0,6.0,2.0,13.0,8.0,11.0,10.0,4.0,2.0,9.0,8.0,12.0,5.0,3.0,7.0,5.0,6.0,4.0,8.0,3.0,4.0,1.0,4.0,1.0,5.0,5.0,9.0,10.0,4.0,11.0,4.0,1.0,8.0,6.0,6.0,11.0,6.0,2.0,7.0,2.0,9.0,8.0,7.0,13.0,5.0,14.0,4.0,10.0,1.0,9.0,10.0,8.0,11.0,9.0,7.0,8.0,11.0,9.0,4.0,0.12000016757425283
"0.12000020778970061,0.12000020379414353,0.12000017336699179,0.12000019555355604,0.12000019455220896,0.12000019067170198,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",9.0,6.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,13.0,9.0,1.0,6.0,6.0,8.0,6.0,10.0,11.0,7.0,1.0,10.0,8.0,12.0,9.0,6.0,9.0,5.0,8.0,0.0,8.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,7.0,6.0,4.0,1.0,9.0,2.0,1.0,10.0,6.0,5.0,11.0,8.0,4.0,10.0,10.0,4.0,9.0,0.0,11.0,3.0,3.0,8.0,6.0,2.0,8.0,11.0,8.0,7.0,13.0,8.0,10.0,11.0,5.0,0.0,11.0,8.0,12.0,13.0,6.0,6.0,5.0,7.0,10.0,4.0,9.0,5.0,6.0,12.0,1.0,9.0,1.0,6.0,6.0,11.0,5.0,7.0,7.0,3.0,6.0,0.12000016757425283
"0.12000020778970061,0.12000020379414353,0.12000017336699179,0.12000019555355604,0.12000018455220897,0.12000020067170197,0.12000017430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,0.0,5.0,4.0,5.0,7.0,5.0,6.0,10.0,8.0,6.0,4.0,8.0,1.0,6.0,3.0,8.0,9.0,1.0,6.0,13.0,9.0,2.0,1.0,2.0,10.0,8.0,5.0,11.0,9.0,9.0,5.0,5.0,9.0,1.0,8.0,7.0,5.0,9.0,9.0,1.0,6.0,7.0,5.0,7.0,9.0,9.0,9.0,9.0,3.0,1.0,10.0,6.0,8.0,1.0,4.0,1.0,8.0,6.0,10.0,7.0,10.0,6.0,4.0,9.0,14.0,8.0,10.0,9.0,12.0,2.0,2.0,9.0,9.0,1.0,6.0,11.0,8.0,8.0,7.0,5.0,8.0,11.0,10.0,5.0,7.0,9.0,0.12000016757425283
"0.12000020778970061,0.12000020379414353,0.12000017336699179,0.12000019555355604,0.12000018455220897,0.12000019067170198,0.12000018430482078,0.12000018156031923,0.120000184280168,0.11999996986891746",7.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,10.0,2.0,10.0,7.0,10.0,3.0,10.0,8.0,11.0,9.0,5.0,11.0,7.0,8.0,11.0,5.0,10.0,4.0,3.0,2.0,8.0,5.0,1.0,10.0,8.0,6.0,10.0,7.0,5.0,5.0,1.0,9.0,11.0,3.0,9.0,7.0,7.0,1.0,8.0,8.0,3.0,5.0,1.0,12.0,8.0,13.0,10.0,1.0,10.0,9.0,1.0,2.0,7.0,9.0,6.0,7.0,6.0,3.0,10.0,1.0,6.0,1.0,0.0,9.0,11.0,6.0,10.0,0.0,1.0,7.0,6.0,1.0,5.0,6.0,6.0,1.0,9.0,8.0,6.0,10.0,8.0,4.0,2.0,6.0,11.0,5.0,2.0,5.0,7.0,10.0,5.0,5.0,0.12000016757425283
"0.12000020778970061,0.12000020379414353,0.12000017336699179,0.12000019555355604,0.12000018455220897,0.12000019067170198,0.12000017430482078,0.12000019156031923,0.120000184280168,0.11999996986891746",4.0,0.0,0.0,9.0,0.0,11.0,7.0,0.0,0.0,0.0,2.0,8.0,5.0,9.0,8.0,6.0,6.0,4.0,10.0,1.0,2.0,2.0,7.0,5.0,4.0,6.0,8.0,0.0,5.0,5.0,0.0,10.0,8.0,1.0,10.0,0.0,6.0,0.0,10.0,9.0,4.0,8.0,8.0,7.0,2.0,2.0,9.0,6.0,9.0,3.0,10.0,6.0,12.0,7.0,5.0,8.0,7.0,6.0,8.0,1.0,7.0,9.0,4.0,7.0,12.0,1.0,9.0,6.0,8.0,6.0,14.0,8.0,8.0,5.0,3.0,8.0,10.0,11.0,9.0,4.0,12.0,9.0,2.0,8.0,8.0,9.0,1.0,1.0,5.0,9.0,5.0,8.0,7.0,2.0,11.0,10.0,6.0,11.0,4.0,11.0,0.12000016757425283
